보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
서석동127,1,,광주광역시 동구 서석동 93-14,35.14463407,126.9229355,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동128,1,,광주광역시 동구 서석동 92-8,35.14481735,126.9226799,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동129,1,,광주광역시 동구 서석동 92-11,35.14487076,126.9225567,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동130,1,,광주광역시 동구 서석동 92-2,35.14482813,126.9223572,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동131,1,,광주광역시 동구 서석동 95,35.14411558,126.9235986,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동132,1,,광주광역시 동구 서석동 97-42,35.14413834,126.9234585,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동133,1,,광주광역시 동구 서석동 95-6,35.14440288,126.9232235,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
서석동134,1,,광주광역시 동구 서석동 96-4,35.1439916,126.9236735,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동135,1,,광주광역시 동구 서석동 97-43,35.14387787,126.9234619,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동136,1,,광주광역시 동구 서석동 97-43,35.14387787,126.9234201,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
서석동137,1,,광주광역시 동구 서석동 97-10,35.14368057,126.923186,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동138,1,,광주광역시 동구 서석동 97-5,35.1438179,126.9230937,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동139,1,,광주광역시 동구 서석동 101-1,35.14399338,126.9229438,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동140,1,,광주광역시 동구 서석동 101,35.14406287,126.9227829,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동141,1,,광주광역시 동구 서석동 94-2,35.1444495,126.9229126,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동142,1,,광주광역시 동구 서석동 106-3,35.14442825,126.9224526,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동143,1,,광주광역시 동구 서석동 106-14,35.14434052,126.9223557,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동144,1,,광주광역시 동구 서석동 108-2,35.14459546,126.9222919,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동145,1,,광주광역시 동구 서석동 109-1,35.1446353,126.9221815,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동146,1,,광주광역시 동구 서석동 86-2,35.14461136,126.921936,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동147,1,,광주광역시 동구 서석동 83-7,35.14460906,126.9217606,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동148,1,,광주광역시 동구 서석동 85-3,35.14452744,126.9215317,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동149,1,,광주광역시 동구 서석동 90-36,35.14484685,126.9222787,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동150,1,,광주광역시 동구 서석동 91-23,35.14511108,126.9219284,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동151,1,,광주광역시 동구 서석동 89-1,35.14502778,126.9217945,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동152,1,,광주광역시 동구 서석동 98-1,35.14360157,126.9229126,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동153,1,,광주광역시 동구 서석동 100-9,35.14372253,126.9225777,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동154,1,,광주광역시 동구 서석동 100-11,35.14361572,126.9225861,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동155,1,,광주광역시 동구 서석동 126-4,35.14322752,126.9221256,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동156,1,,광주광역시 동구 서석동 122-3,35.14341354,126.921936,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동157,1,,광주광역시 동구 서석동 121,35.14353943,126.9220788,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동158,1,,광주광역시 동구 서석동 120-3,35.1436615,126.9219485,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동159,1,,광주광역시 동구 서석동 122-1,35.14359378,126.9221725,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동160,1,,광주광역시 동구 서석동 120-1,35.14389801,126.9219059,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동161,1,,광주광역시 동구 서석동 118-13,35.14389642,126.9221639,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동162,1,,광주광역시 동구 서석동 100,35.14385605,126.9227334,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동163,1,,광주광역시 동구 서석동 118-8,35.14396667,126.9224548,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동164,1,,광주광역시 동구 서석동 115-3,35.14392853,126.9218386,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동165,1,,광주광역시 동구 서석동 111-4,35.14425278,126.9217209,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동166,1,,광주광역시 동구 서석동 111-5,35.144104,126.9218903,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동167,1,,광주광역시 동구 서석동 116-2,35.14422607,126.9220063,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동168,1,,광주광역시 동구 서석동 117-2,35.14415359,126.9223325,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동169,1,,광주광역시 동구 서석동 999,35.14316533,126.9232483,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동170,1,,광주광역시 동구 서석동 999-17,35.14305485,126.9238119,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동171,1,,광주광역시 동구 서석동 470-49,35.14344788,126.9237976,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동172,1,,광주광역시 동구 서석동 999-17,35.14305485,126.9238281,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동173,1,,광주광역시 동구 서석동 473-5,35.14295849,126.9241476,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동174,1,,광주광역시 동구 서석동 472-10,35.14306259,126.9242279,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동175,1,,광주광역시 동구 서석동 999-16,35.1426239,126.9242601,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동176,1,,광주광역시 동구 서석동 470-59,35.14368236,126.9238471,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동177,1,,광주광역시 동구 서석동 470-28,35.14361572,126.9241589,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
서석동178,1,,광주광역시 동구 서석동 470-50,35.14347839,126.923894,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동179,1,,광주광역시 동구 서석동 469-4,35.14370346,126.924122,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동180,1,,광주광역시 동구 서석동 429-4,35.14512655,126.927561,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동181,1,,광주광역시 동구 서석동 471-13,35.14357758,126.9245969,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동182,1,,광주광역시 동구 서석동 470-22,35.14343277,126.9243088,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동183,1,,광주광역시 동구 서석동 472-5,35.1431864,126.9245162,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동184,1,,광주광역시 동구 서석동 472-6,35.14318466,126.9243125,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
서석동185,1,,광주광역시 동구 서석동 471-11,35.14362322,126.9248325,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동186,1,,광주광역시 동구 서석동 471-17,35.14353561,126.9249115,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동187,1,,광주광역시 동구 서석동 471-20,35.14337331,126.9248581,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동188,1,,광주광역시 동구 서석동 473-2,35.14329147,126.9247971,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동189,1,,광주광역시 동구 서석동 473-15,35.14279144,126.9245605,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동190,1,,광주광역시 동구 서석동 473-8,35.14291584,126.9244537,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동191,1,,광주광역시 동구 서석동 467-12,35.14370192,126.9250488,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동192,1,,광주광역시 동구 서석동 466-17,35.14378403,126.9252472,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동193,1,,광주광역시 동구 서석동 466-1,35.14413071,126.9252269,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동194,1,,광주광역시 동구 서석동 468-11,35.14411545,126.9248962,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동195,1,,광주광역시 동구 서석동 1005-9,35.1440239,126.9247971,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동196,1,,광주광역시 동구 서석동 467-14,35.14395905,126.9248505,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동197,1,,광주광역시 동구 서석동 467-11,35.14384842,126.925131,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동198,1,,광주광역시 동구 서석동 468-30,35.14404297,126.9245529,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동199,1,,광주광역시 동구 서석동 23-6,35.1443188,126.9245758,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동200,1,,광주광역시 동구 서석동 23-36,35.14424475,126.9243511,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
서석동201,1,,광주광역시 동구 서석동 70-2,35.14512253,126.9208755,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동202,1,,광주광역시 동구 서석동 91-14,35.14526749,126.9214478,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동203,1,,광주광역시 동구 서석동 27-24,35.14571402,126.9240503,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-1,0,,광주광역시 동구 학동 687-2,35.13659257,126.9322904,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-2,0,,광주광역시 동구 서석동 산 92,35.14600564,126.9343635,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-3,0,,광주광역시 동구 서석동 산 92,35.14600564,126.9343635,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-4,0,,광주광역시 동구 서석동 산 92,35.14600564,126.9343635,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-5,0,,광주광역시 동구 서석동 산 92,35.14600564,126.9343635,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-6,1,,광주광역시 동구 서석동 산 92,35.14600564,126.9343635,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-7,1,,광주광역시 동구 서석동 산 92,35.14600564,126.9343635,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-8,1,,광주광역시 동구 서석동 산 84-3,35.13880128,126.9366193,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-9,1,,광주광역시 동구 서석동 산 84-3,35.13880128,126.9366193,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-10,1,,광주광역시 동구 서석동 산 84-3,35.13880128,126.9366675,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-11,1,,광주광역시 동구 서석동 산 84-3,35.13880128,126.9366193,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-12,1,,광주광역시 동구 서석동 산 84-3,35.13880128,126.9366193,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-12-1,1,,광주광역시 동구 학동 산 68,35.13993794,126.9372102,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-12-2,1,,광주광역시 동구 학동 211,35.13907158,126.9375868,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-12-3,1,,광주광역시 동구 학동 산 69,35.1387062,126.9372419,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-12-4,1,,광주광역시 동구 학동 215,35.13828835,126.9384122,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-13,0,,광주광역시 동구 서석동 산 64,35.14600564,126.9343635,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-14,0,,광주광역시 동구 서석동 산 64,35.14600564,126.9343635,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-15,0,,광주광역시 동구 서석동 산 64,35.14600564,126.9343635,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-16,0,,광주광역시 동구 서석동 산 64,35.14600564,126.9343635,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-17,0,,광주광역시 동구 서석동 산 60-1,35.14204507,126.9358735,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-18,0,,광주광역시 동구 서석동 산 60-1,35.14204507,126.9358735,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-19,0,,광주광역시 동구 서석동 산 60-1,35.14204507,126.9358735,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-20,0,,광주광역시 동구 학동 산 54,35.14178061,126.9372073,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-21,0,,광주광역시 동구 서석동 산 56-1,35.14402625,126.9353039,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
서석동204-22,0,,광주광역시 동구 지산동 산 122-2,35.14452028,126.9368127,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
선교동001,1,,광주광역시 동구 선교동 202,35.08672199,126.9492344,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
선교동002,1,,광주광역시 동구 선교동 산189-5,35.08106232,126.9513931,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
선교동003,1,,광주광역시 동구 선교동 166-5,35.08244788,126.9508469,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
선교동004,1,,광주광역시 동구 선교동 483,35.08084687,126.9525588,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
선교동005,1,,광주광역시 동구 선교동 산133-5,35.08723073,126.9497832,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
선교동007,1,,광주광역시 동구 선교동 산133-1,35.08796692,126.9500451,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
선교동008,1,,광주광역시 동구 선교동 산133-1,35.08792237,126.9500451,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
